ano,municipio,pibpc
2018,Picada Café,  60.806 
2018,Pinhal,  28.290 
2018,Pinhal da Serra,  130.261 
2018,Pinhal Grande,  157.017 
2018,Pinheirinho do Vale,  17.558 
2018,Pinheiro Machado,  23.284 
2018,Pinto Bandeira,  18.008 
2018,Pirapó,  28.704 
2018,Piratini,  20.176 
2018,Planalto,  19.228 
2018,Poço das Antas,  41.320 
2018,Pontão,  57.570 
2018,Ponte Preta,  39.448 
2018,Portão,  33.187 
2018,Porto Alegre,  52.182 
2018,Porto Lucena,  21.975 
2018,Porto Mauá,  25.583 
2018,Porto Vera Cruz,  22.300 
2018,Porto Xavier,  17.091 
2018,Pouso Novo,  25.008 
2018,Presidente Lucena,  49.205 
2018,Progresso,  19.570 
2018,Protásio Alves,  26.534 
2018,Putinga,  23.854 
2018,Quaraí,  19.665 
2018,Quatro Irmãos,  71.468 
2018,Quevedos,  64.745 
2018,Quinze de Novembro,  39.073 
2018,Redentora,  15.108 
2018,Relvado,  22.431 
2018,Restinga Sêca,  28.729 
2018,Rio dos Índios,  30.595 
2018,Rio Grande,  51.841 
2018,Rio Pardo,  24.398 
2018,Riozinho,  26.822 
2018,Roca Sales,  41.127 
2018,Rodeio Bonito,  29.638 
2018,Rolador,  42.418 
2018,Rolante,  29.245 
2018,Ronda Alta,  33.178 
2018,Rondinha,  36.702 
2018,Roque Gonzales,  117.001 
2018,Rosário do Sul,  22.919 
2018,Sagrada Família,  22.067 
2018,Saldanha Marinho,  61.426 
2018,Salto do Jacuí,  64.816 
2018,Salvador das Missões,  45.311 
2018,Salvador do Sul,  36.589 
2018,Sananduva,  36.919 
2018,Santa Bárbara do Sul,  97.200 
2018,Santa Cecília do Sul,  45.790 
2018,Santa Clara do Sul,  41.116 
2018,Santa Cruz do Sul,  73.395 
2018,Santa Maria,  27.802 
2018,Santa Maria do Herval,  30.537 
2018,Santa Margarida do Sul,  89.270 
2018,Santana da Boa Vista,  23.221 
2018,Sant'Ana do Livramento,  33.851 
2018,Santa Rosa,  41.147 
2018,Santa Tereza,  21.632 
2018,Santa Vitória do Palmar,  45.019 
2018,Santiago,  29.162 
2018,Santo Ângelo,  34.157 
2018,Santo Antônio do Palma,  41.764 
2018,Santo Antônio da Patrulha,  30.024 
2018,Santo Antônio das Missões,  36.917 
2018,Santo Antônio do Planalto,  55.720 
2018,Santo Augusto,  39.879 
2018,Santo Cristo,  39.882 
2018,Santo Expedito do Sul,  31.762 
2018,São Borja,  31.492 
2018,São Domingos do Sul,  21.228 
2018,São Francisco de Assis,  26.757 
2018,São Francisco de Paula,  28.434 
2018,São Gabriel,  29.698 
2018,São Jerônimo,  24.208 
2018,São João da Urtiga,  28.413 
2018,São João do Polêsine,  29.459 
2018,São Jorge,  30.965 
2018,São José das Missões,  23.333 
2018,São José do Herval,  22.236 
2018,São José do Hortêncio,  25.864 
2018,São José do Inhacorá,  45.754 
2018,São José do Norte,  29.792 
2018,São José do Ouro,  42.005 
2018,São José do Sul,  25.311 
2018,São José dos Ausentes,  25.758 
2018,São Leopoldo,  38.386 
2018,São Lourenço do Sul,  24.407 
2018,São Luiz Gonzaga,  39.628 
2018,São Marcos,  39.810 
2018,São Martinho,  40.682 
2018,São Martinho da Serra,  63.602 
2018,São Miguel das Missões,  70.286 
2018,São Nicolau,  29.227 
2018,São Paulo das Missões,  27.690 
2018,São Pedro da Serra,  20.665 
2018,São Pedro das Missões,  35.688 
2018,São Pedro do Butiá,  34.684 
2018,São Pedro do Sul,  24.505 
2018,São Sebastião do Caí,  27.598 
2018,São Sepé,  34.010 
2018,São Valentim,  27.306 
2018,São Valentim do Sul,  25.854 
2018,São Valério do Sul,  20.343 
2018,São Vendelino,  34.322 
2018,São Vicente do Sul,  31.539 
2018,Sapiranga,  40.972 
2018,Sapucaia do Sul,  24.222 
2018,Sarandi,  38.040 
2018,Seberi,  33.182 
2018,Sede Nova,  34.377 
2018,Segredo,  17.705 
2018,Selbach,  46.676 
2018,Senador Salgado Filho,  32.877 
2018,Sentinela do Sul,  14.675 
2018,Serafina Corrêa,  38.658 
2018,Sério,  21.113 
2018,Sertão,  55.678 
2018,Sertão Santana,  36.798 
2018,Sete de Setembro,  31.631 
2018,Severiano de Almeida,  27.341 
2018,Silveira Martins,  22.219 
2018,Sinimbu,  19.089 
2018,Sobradinho,  24.332 
2018,Soledade,  31.551 
2018,Tabaí,  17.441 
2018,Tapejara,  47.798 
2018,Tapera,  42.841 
2018,Tapes,  20.642 
2018,Taquara,  22.849 
2018,Taquari,  28.010 
2018,Taquaruçu do Sul,  38.051 
2018,Tavares,  15.112 
2018,Tenente Portela,  31.155 
2018,Terra de Areia,  20.228 
2018,Teutônia,  43.787 
2018,Tio Hugo,  40.984 
2018,Tiradentes do Sul,  21.649 
2018,Toropi,  25.399 
2018,Torres,  29.665 
2018,Tramandaí,  20.267 
2018,Travesseiro,  25.758 
2018,Três Arroios,  28.963 
2018,Três Cachoeiras,  23.148 
2018,Três Coroas,  34.015 
2018,Três de Maio,  45.421 
2018,Três Forquilhas,  18.685 
2018,Três Palmeiras,  32.078 
2018,Três Passos,  34.532 
2018,Trindade do Sul,  31.035 
2018,Triunfo,  309.428 
2018,Tucunduva,  38.013 
2018,Tunas,  17.591 
2018,Tupanci do Sul,  35.226 
2018,Tupanciretã,  53.822 
2018,Tupandi,  105.651 
2018,Tuparendi,  37.078 
2018,Turuçu,  27.952 
2018,Ubiretama,  30.877 
2018,União da Serra,  43.434 
2018,Unistalda,  29.034 
2018,Uruguaiana,  21.821 
2018,Vacaria,  34.299 
2018,Vale Verde,  21.801 
2018,Vale do Sol,  18.985 
2018,Vale Real,  22.133 
2018,Vanini,  27.975 
2018,Venâncio Aires,  49.467 
2018,Vera Cruz,  24.498 
2018,Veranópolis,  59.902 
2018,Vespasiano Corrêa,  36.755 
2018,Viadutos,  28.462 
2018,Viamão,  14.748 
2018,Vicente Dutra,  19.957 
2018,Victor Graeff,  60.291 
2018,Vila Flores,  52.382 
2018,Vila Lângaro,  52.677 
2018,Vila Maria,  48.468 
2018,Vila Nova do Sul,  28.191 
2018,Vista Alegre,  30.307 
2018,Vista Alegre do Prata,  34.550 
2018,Vista Gaúcha,  23.357 
2018,Vitória das Missões,  31.119 
2018,Westfália,  55.850 
2018,Xangri-lá,  31.233 
2019,Aceguá,  51.546 
2019,Água Santa,  86.538 
2019,Agudo,  32.580 
2019,Ajuricaba,  43.051 
2019,Alecrim,  19.932 
2019,Alegrete,  29.064 
2019,Alegria,  32.056 
2019,Almirante Tamandaré do Sul,  83.176 
2019,Alpestre,  85.783 
2019,Alto Alegre,  37.883 
2019,Alto Feliz,  39.598 
2019,Alvorada,  13.576 
2019,Amaral Ferrador,  17.277 
2019,Ametista do Sul,  18.276 
2019,André da Rocha,  79.890 
2019,Anta Gorda,  35.524 
2019,Antônio Prado,  50.443 
2019,Arambaré,  38.456 
2019,Araricá,  33.904 
2019,Aratiba,  161.122 
2019,Arroio do Meio,  60.225 
2019,Arroio do Sal,  24.415 
2019,Arroio do Padre,  19.337 
2019,Arroio dos Ratos,  19.078 
2019,Arroio do Tigre,  24.792 
2019,Arroio Grande,  29.657 
2019,Arvorezinha,  24.725 
2019,Augusto Pestana,  48.242 
2019,Áurea,  31.018 
2019,Bagé,  26.065 
2019,Balneário Pinhal,  17.126 
2019,Barão,  41.687 
2019,Barão de Cotegipe,  36.954 
2019,Barão do Triunfo,  19.171 
2019,Barracão,  39.595 
2019,Barra do Guarita,  14.252 
2019,Barra do Quaraí,  40.690 
2019,Barra do Ribeiro,  24.779 
2019,Barra do Rio Azul,  31.744 
2019,Barra Funda,  51.904 
2019,Barros Cassal,  18.128 
2019,Benjamin Constant do Sul,  17.738 
2019,Bento Gonçalves,  52.736 
2019,Boa Vista das Missões,  70.324 
2019,Boa Vista do Buricá,  36.705 
2019,Boa Vista do Cadeado,  101.959 
2019,Boa Vista do Incra,  66.136 
2019,Boa Vista do Sul,  31.206 
2019,Bom Jesus,  39.277 
2019,Bom Princípio,  50.734 
2019,Bom Progresso,  31.845 
2019,Bom Retiro do Sul,  25.696 
2019,Boqueirão do Leão,  17.738 
2019,Bossoroca,  51.695 
2019,Bozano,  61.809 
2019,Braga,  28.217 
2019,Brochier,  18.063 
2019,Butiá,  22.728 
2019,Caçapava do Sul,  25.736 
2019,Cacequi,  27.012 
2019,Cachoeira do Sul,  29.430 
2019,Cachoeirinha,  43.758 
2019,Cacique Doble,  23.005 
2019,Caibaté,  37.915 
2019,Caiçara,  23.833 
2019,Camaquã,  32.934 
2019,Camargo,  107.219 
2019,Cambará do Sul,  27.795 
2019,Campestre da Serra,  45.151 
2019,Campina das Missões,  29.914 
2019,Campinas do Sul,  42.962 
2019,Campo Bom,  47.913 
2019,Campo Novo,  51.475 
2019,Campos Borges,  26.826 
2019,Candelária,  27.135 
2019,Cândido Godói,  39.265 
2019,Candiota,  67.799 
2019,Canela,  27.902 
2019,Canguçu,  23.179 
2019,Canoas,  56.579 
2019,Canudos do Vale,  28.853 
2019,Capão Bonito do Sul,  119.533 
2019,Capão da Canoa,  30.267 
2019,Capão do Cipó,  87.909 
2019,Capão do Leão,  21.767 
2019,Capivari do Sul,  45.480 
2019,Capela de Santana,  19.020 
2019,Capitão,  27.794 
2019,Carazinho,  50.710 
2019,Caraá,  14.482 
2019,Carlos Barbosa,  92.820 
2019,Carlos Gomes,  31.956 
2019,Casca,  52.907 
2019,Caseiros,  40.022 
2019,Catuípe,  43.650 
2019,Caxias do Sul,  52.596 
2019,Centenário,  28.773 
2019,Cerrito,  17.735 
2019,Cerro Branco,  16.141 
2019,Cerro Grande,  24.223 
2019,Cerro Grande do Sul,  14.988 
2019,Cerro Largo,  54.806 
2019,Chapada,  49.976 
2019,Charqueadas,  33.701 
2019,Charrua,  28.143 
2019,Chiapetta,  54.354 
2019,Chuí,  56.970 
2019,Chuvisca,  21.064 
2019,Cidreira,  18.958 
2019,Ciríaco,  31.872 
2019,Colinas,  26.948 
2019,Colorado,  61.318 
2019,Condor,  55.217 
2019,Constantina,  32.796 
2019,Coqueiro Baixo,  26.548 
2019,Coqueiros do Sul,  47.218 
2019,Coronel Barros,  49.790 
2019,Coronel Bicaco,  41.373 
2019,Coronel Pilar,  26.056 
2019,Cotiporã,  40.844 
2019,Coxilha,  80.058 
2019,Crissiumal,  28.109 
2019,Cristal,  25.254 
2019,Cristal do Sul,  23.257 
2019,Cruz Alta,  62.889 
2019,Cruzaltense,  48.368 
2019,Cruzeiro do Sul,  31.935 
2019,David Canabarro,  30.201 
2019,Derrubadas,  34.429 
2019,Dezesseis de Novembro,  17.793 
2019,Dilermando de Aguiar,  47.855 
2019,Dois Irmãos,  63.910 
2019,Dois Irmãos das Missões,  56.917 
2019,Dois Lajeados,  32.046 
2019,Dom Feliciano,  19.077 
2019,Dom Pedro de Alcântara,  23.293 
2019,Dom Pedrito,  35.002 
2019,Dona Francisca,  25.104 
2019,Doutor Maurício Cardoso,  41.666 
2019,Doutor Ricardo,  27.715 
2019,Eldorado do Sul,  52.190 
2019,Encantado,  41.873 
2019,Encruzilhada do Sul,  23.464 
2019,Engenho Velho,  52.844 
2019,Entre-Ijuís,  49.675 
2019,Entre Rios do Sul,  79.783 
2019,Erebango,  41.286 
2019,Erechim,  52.134 
2019,Ernestina,  46.037 
2019,Herval,  20.569 
2019,Erval Grande,  22.554 
2019,Erval Seco,  33.199 
2019,Esmeralda,  64.659 
2019,Esperança do Sul,  28.217 
2019,Espumoso,  46.116 
2019,Estação,  47.734 
2019,Estância Velha,  30.832 
2019,Esteio,  41.264 
2019,Estrela,  48.177 
2019,Estrela Velha,  36.635 
2019,Eugênio de Castro,  88.080 
2019,Fagundes Varela,  51.692 
2019,Farroupilha,  49.194 
2019,Faxinal do Soturno,  32.786 
2019,Faxinalzinho,  26.436 
2019,Fazenda Vilanova,  23.470 
2019,Feliz,  34.296 
2019,Flores da Cunha,  60.238 
2019,Floriano Peixoto,  34.833 
2019,Fontoura Xavier,  20.847 
2019,Formigueiro,  30.074 
2019,Forquetinha,  19.064 
2019,Fortaleza dos Valos,  72.797 
2019,Frederico Westphalen,  39.373 
2019,Garibaldi,  67.847 
2019,Garruchos,  45.763 
2019,Gaurama,  42.581 
2019,General Câmara,  21.801 
2019,Gentil,  68.460 
2019,Getúlio Vargas,  39.298 
2019,Giruá,  50.449 
2019,Glorinha,  32.928 
2019,Gramado,  62.433 
2019,Gramado dos Loureiros,  27.486 
2019,Gramado Xavier,  20.229 
2019,Gravataí,  44.001 
2019,Guabiju,  48.223 
2019,Guaíba,  65.566 
2019,Guaporé,  36.918 
2019,Guarani das Missões,  38.346 
2019,Harmonia,  38.694 
2019,Herveiras,  21.198 
2019,Horizontina,  90.052 
2019,Hulha Negra,  28.912 
2019,Humaitá,  34.654 
2019,Ibarama,  21.305 
2019,Ibiaçá,  49.758 
2019,Ibiraiaras,  38.419 
2019,Ibirapuitã,  32.935 
2019,Ibirubá,  55.315 
2019,Igrejinha,  52.735 
2019,Ijuí,  48.904 
2019,Ilópolis,  27.526 
2019,Imbé,  22.576 
2019,Imigrante,  84.304 
2019,Independência,  45.546 
2019,Inhacorá,  30.732 
2019,Ipê,  33.599 
2019,Ipiranga do Sul,  56.604 
2019,Iraí,  28.565 
2019,Itaara,  22.143 
2019,Itacurubi,  29.055 
2019,Itapuca,  28.289 
2019,Itaqui,  37.167 
2019,Itati,  31.478 
2019,Itatiba do Sul,  19.903 
2019,Ivorá,  27.634 
2019,Ivoti,  40.781 
2019,Jaboticaba,  26.125 
2019,Jacuizinho,  43.330 
2019,Jacutinga,  41.147 
2019,Jaguarão,  26.495 
2019,Jaguari,  24.471 
2019,Jaquirana,  18.887 
2019,Jari,  57.188 
2019,Jóia,  58.867 
2019,Júlio de Castilhos,  63.884 
2019,Lagoa Bonita do Sul,  19.725 
2019,Lagoão,  17.629 
2019,Lagoa dos Três Cantos,  56.859 
2019,Lagoa Vermelha,  41.195 
2019,Lajeado,  55.618 
2019,Lajeado do Bugre,  21.653 
2019,Lavras do Sul,  33.499 
2019,Liberato Salzano,  27.243 
2019,Lindolfo Collor,  51.935 
2019,Linha Nova,  32.065 
2019,Machadinho,  33.622 
2019,Maçambará,  61.942 
2019,Mampituba,  19.842 
2019,Manoel Viana,  36.762 
2019,Maquiné,  20.753 
2019,Maratá,  28.544 
2019,Marau,  50.046 
2019,Marcelino Ramos,  30.313 
2019,Mariana Pimentel,  21.136 
2019,Mariano Moro,  27.019 
2019,Marques de Souza,  24.450 
2019,Mata,  24.076 
2019,Mato Castelhano,  37.071 
2019,Mato Leitão,  37.795 
2019,Mato Queimado,  33.612 
2019,Maximiliano de Almeida,  25.259 
2019,Minas do Leão,  24.635 
2019,Miraguaí,  27.179 
2019,Montauri,  41.008 
2019,Monte Alegre dos Campos,  22.247 
2019,Monte Belo do Sul,  29.159 
2019,Montenegro,  60.146 
2019,Mormaço,  32.611 
2019,Morrinhos do Sul,  19.639 
2019,Morro Redondo,  14.986 
2019,Morro Reuter,  32.796 
2019,Mostardas,  31.855 
2019,Muçum,  53.072 
2019,Muitos Capões,  173.069 
2019,Muliterno,  27.376 
2019,Não-Me-Toque,  77.475 
2019,Nicolau Vergueiro,  52.616 
2019,Nonoai,  34.194 
2019,Nova Alvorada,  47.350 
2019,Nova Araçá,  51.168 
2019,Nova Bassano,  60.300 
2019,Nova Boa Vista,  56.752 
2019,Nova Bréscia,  36.099 
2019,Nova Candelária,  61.343 
2019,Nova Esperança do Sul,  24.348 
2019,Nova Hartz,  31.754 
2019,Nova Pádua,  27.915 
2019,Nova Palma,  46.271 
2019,Nova Petrópolis,  40.039 
2019,Nova Prata,  47.828 
2019,Nova Ramada,  64.642 
2019,Nova Roma do Sul,  48.735 
2019,Nova Santa Rita,  61.912 
2019,Novo Cabrais,  22.512 
2019,Novo Hamburgo,  39.582 
2019,Novo Machado,  40.196 
2019,Novo Tiradentes,  23.730 
2019,Novo Xingu,  34.192 
2019,Novo Barreiro,  23.688 
2019,Osório,  36.815 
2019,Paim Filho,  32.301 
2019,Palmares do Sul,  41.671 
2019,Palmeira das Missões,  44.751 
2019,Palmitinho,  29.870 
2019,Panambi,  51.181 
2019,Pantano Grande,  42.914 
2019,Paraí,  41.208 
2019,Paraíso do Sul,  22.213 
2019,Pareci Novo,  26.172 
2019,Parobé,  23.198 
2019,Passa Sete,  19.432 
2019,Passo do Sobrado,  27.922 
2019,Passo Fundo,  48.415 
2019,Paulo Bento,  44.876 
2019,Paverama,  22.365 
2019,Pedras Altas,  85.209 
2019,Pedro Osório,  21.298 
2019,Pejuçara,  62.547 
2019,Pelotas,  27.601 
2019,Picada Café,  56.938 
2019,Pinhal,  33.120 
2019,Pinhal da Serra,  113.590 
2019,Pinhal Grande,  174.886 
2019,Pinheirinho do Vale,  20.287 
2019,Pinheiro Machado,  24.951 
2019,Pinto Bandeira,  19.484 
2019,Pirapó,  28.424 
2019,Piratini,  23.391 
2019,Planalto,  21.038 
2019,Poço das Antas,  44.541 
2019,Pontão,  66.999 
2019,Ponte Preta,  38.549 
2019,Portão,  34.126 
2019,Porto Alegre,  55.481 
2019,Porto Lucena,  23.071 
2019,Porto Mauá,  27.396 
2019,Porto Vera Cruz,  25.396 
2019,Porto Xavier,  18.122 
2019,Pouso Novo,  28.990 
2019,Presidente Lucena,  56.884 
2019,Progresso,  21.007 
2019,Protásio Alves,  31.189 
2019,Putinga,  25.793 
2019,Quaraí,  21.184 
2019,Quatro Irmãos,  61.909 
2019,Quevedos,  60.628 
2019,Quinze de Novembro,  41.521 
2019,Redentora,  15.420 
2019,Relvado,  25.689 
2019,Restinga Sêca,  28.939 
2019,Rio dos Índios,  31.684 
2019,Rio Grande,  51.926 
2019,Rio Pardo,  25.564 
2019,Riozinho,  27.988 
2019,Roca Sales,  42.235 
2019,Rodeio Bonito,  33.205 
2019,Rolador,  45.659 
2019,Rolante,  30.620 
2019,Ronda Alta,  33.309 
2019,Rondinha,  38.192 
2019,Roque Gonzales,  115.372 
2019,Rosário do Sul,  23.628 
2019,Sagrada Família,  23.935 
2019,Saldanha Marinho,  57.298 
2019,Salto do Jacuí,  71.332 
2019,Salvador das Missões,  49.495 
2019,Salvador do Sul,  36.210 
2019,Sananduva,  39.406 
2019,Santa Bárbara do Sul,  96.340 
2019,Santa Cecília do Sul,  50.765 
2019,Santa Clara do Sul,  44.974 
2019,Santa Cruz do Sul,  75.378 
2019,Santa Maria,  31.075 
2019,Santa Maria do Herval,  32.668 
2019,Santa Margarida do Sul,  72.158 
2019,Santana da Boa Vista,  25.896 
2019,Sant'Ana do Livramento,  34.014 
2019,Santa Rosa,  43.612 
2019,Santa Tereza,  24.033 
2019,Santa Vitória do Palmar,  42.098 
2019,Santiago,  32.178 
2019,Santo Ângelo,  36.343 
2019,Santo Antônio do Palma,  35.232 
2019,Santo Antônio da Patrulha,  33.577 
2019,Santo Antônio das Missões,  40.930 
2019,Santo Antônio do Planalto,  55.845 
2019,Santo Augusto,  40.203 
2019,Santo Cristo,  42.004 
2019,Santo Expedito do Sul,  31.877 
2019,São Borja,  32.098 
2019,São Domingos do Sul,  26.402 
2019,São Francisco de Assis,  25.680 
2019,São Francisco de Paula,  33.382 
2019,São Gabriel,  29.044 
2019,São Jerônimo,  25.297 
2019,São João da Urtiga,  28.976 
2019,São João do Polêsine,  34.175 
2019,São Jorge,  31.971 
2019,São José das Missões,  24.280 
2019,São José do Herval,  25.247 
2019,São José do Hortêncio,  26.622 
2019,São José do Inhacorá,  51.608 
2019,São José do Norte,  15.360 
2019,São José do Ouro,  41.969 
2019,São José do Sul,  27.187 
2019,São José dos Ausentes,  33.086 
2019,São Leopoldo,  42.657 
2019,São Lourenço do Sul,  29.091 
2019,São Luiz Gonzaga,  42.739 
2019,São Marcos,  46.346 
2019,São Martinho,  45.995 
2019,São Martinho da Serra,  57.877 
2019,São Miguel das Missões,  67.987 
2019,São Nicolau,  31.373 
2019,São Paulo das Missões,  27.967 
2019,São Pedro da Serra,  21.728 
2019,São Pedro das Missões,  35.592 
2019,São Pedro do Butiá,  37.966 
2019,São Pedro do Sul,  24.335 
2019,São Sebastião do Caí,  28.313 
2019,São Sepé,  38.260 
2019,São Valentim,  29.073 
2019,São Valentim do Sul,  27.146 
2019,São Valério do Sul,  21.583 
2019,São Vendelino,  39.198 
2019,São Vicente do Sul,  42.827 
2019,Sapiranga,  42.802 
2019,Sapucaia do Sul,  25.027 
2019,Sarandi,  40.886 
2019,Seberi,  40.519 
2019,Sede Nova,  40.767 
2019,Segredo,  17.535 
2019,Selbach,  45.666 
2019,Senador Salgado Filho,  33.587 
2019,Sentinela do Sul,  16.065 
2019,Serafina Corrêa,  38.229 
2019,Sério,  24.609 
2019,Sertão,  55.612 
2019,Sertão Santana,  43.291 
2019,Sete de Setembro,  34.403 
2019,Severiano de Almeida,  29.367 
2019,Silveira Martins,  24.821 
2019,Sinimbu,  20.683 
2019,Sobradinho,  25.527 
2019,Soledade,  30.516 
2019,Tabaí,  21.760 
2019,Tapejara,  51.347 
2019,Tapera,  45.524 
2019,Tapes,  21.356 
2019,Taquara,  24.913 
2019,Taquari,  30.854 
2019,Taquaruçu do Sul,  41.742 
2019,Tavares,  16.659 
2019,Tenente Portela,  36.463 
2019,Terra de Areia,  21.676 
2019,Teutônia,  46.032 
2019,Tio Hugo,  41.328 
2019,Tiradentes do Sul,  24.216 
2019,Toropi,  24.920 
2019,Torres,  32.774 
2019,Tramandaí,  21.383 
2019,Travesseiro,  27.029 
2019,Três Arroios,  36.225 
2019,Três Cachoeiras,  24.523 
2019,Três Coroas,  31.672 
2019,Três de Maio,  46.495 
2019,Três Forquilhas,  21.542 
2019,Três Palmeiras,  34.399 
2019,Três Passos,  38.479 
2019,Trindade do Sul,  36.347 
2019,Triunfo,  282.693 
2019,Tucunduva,  39.591 
2019,Tunas,  17.706 
2019,Tupanci do Sul,  39.668 
2019,Tupanciretã,  50.448 
2019,Tupandi,  102.721 
2019,Tuparendi,  37.697 
2019,Turuçu,  30.549 
2019,Ubiretama,  32.672 
2019,União da Serra,  46.098 
2019,Unistalda,  30.908 
2019,Uruguaiana,  22.725 
2019,Vacaria,  37.142 
2019,Vale Verde,  26.058 
2019,Vale do Sol,  20.337 
2019,Vale Real,  25.266 
2019,Vanini,  30.586 
2019,Venâncio Aires,  48.345 
2019,Vera Cruz,  26.079 
2019,Veranópolis,  58.951 
2019,Vespasiano Corrêa,  38.574 
2019,Viadutos,  31.378 
2019,Viamão,  15.848 
2019,Vicente Dutra,  21.714 
2019,Victor Graeff,  57.834 
2019,Vila Flores,  64.793 
2019,Vila Lângaro,  51.597 
2019,Vila Maria,  51.269 
2019,Vila Nova do Sul,  27.694 
2019,Vista Alegre,  34.296 
2019,Vista Alegre do Prata,  36.133 
2019,Vista Gaúcha,  25.401 
2019,Vitória das Missões,  30.946 
2019,Westfália,  61.081 
2019,Xangri-lá,  33.732 
2020,Aceguá,  53.658 
2020,Água Santa,  92.499 
2020,Agudo,  33.060 
2020,Ajuricaba,  46.525 
2020,Alecrim,  22.752 
2020,Alegrete,  30.651 
2020,Alegria,  37.874 
2020,Almirante Tamandaré do Sul,  94.475 
2020,Alpestre,  87.531 
2020,Alto Alegre,  34.429 
2020,Alto Feliz,  40.251 
2020,Alvorada,  14.589 
2020,Amaral Ferrador,  16.540 
2020,Ametista do Sul,  18.259 
2020,André da Rocha,  66.019 
2020,Anta Gorda,  40.264 
2020,Antônio Prado,  51.432 
2020,Arambaré,  43.091 
2020,Araricá,  35.282 
2020,Aratiba,  159.188 
